order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00047792,10-08-2024,P0159,S097,C035312,1,12.09,0,12.09,7.41,4.68
0RD00047793,10-06-2024,P0177,S034,C019913,2,4.38,0.15,7.45,5.15,2.29
0RD00047794,10-06-2023,P0057,S002,C000446,4,12.56,0,50.24,25.6,24.64
0RD00047795,12-04-2023,P0044,S091,C034403,1,5.19,0.2,4.15,2.86,1.29
0RD00047796,18-11-2024,P0128,S091,C000207,5,9.18,0,45.9,26,19.9
0RD00047797,27-07-2023,P0178,S046,C018978,1,7.09,0,7.09,3.8,3.29
0RD00047798,27-11-2024,P0164,S026,C003355,1,9.29,0,9.29,6.42,2.87
0RD00047799,02-09-2023,P0071,S010,C036042,3,13.94,0.1,37.64,19.59,18.05
0RD00047800,20-05-2023,P0014,S013,C027516,2,3.52,0,7.04,4.51,2.53
0RD00047801,27-04-2023,P0163,S067,C026300,4,7.83,0,31.32,16.38,14.94
0RD00047802,30-01-2023,P0061,S019,C027262,5,3.95,0,19.75,12.7,7.05
0RD00047803,11-07-2023,P0045,S018,C014770,2,5.56,0,11.12,5.89,5.23
0RD00047804,28-12-2024,P0183,S099,C009454,1,4.41,0.2,3.53,2.34,1.19
0RD00047805,31-05-2023,P0068,S091,C005715,1,14.34,0.15,12.19,7.47,4.72
0RD00047806,09-11-2024,P0029,S047,C000851,4,4.22,0,16.88,9.27,7.61
0RD00047807,28-08-2023,P0083,S041,C032137,5,6.14,0.2,24.56,14.57,9.99
0RD00047808,16-08-2024,P0023,S044,C045651,4,4.78,0.15,16.25,11.35,4.9
0RD00047809,14-11-2024,P0031,S067,C035936,1,10.7,0.1,9.63,5.79,3.84
0RD00047810,27-06-2023,P0097,S097,C008953,1,10.55,0,10.55,6.71,3.84
0RD00047811,07-01-2023,P0043,S067,C004709,2,4.19,0,8.38,4.93,3.45
0RD00047812,22-04-2023,P0044,S091,C036072,3,13.26,0.1,35.8,23.23,12.57
0RD00047813,17-03-2023,P0049,S017,C049796,3,9.59,0,28.77,19.57,9.2
0RD00047814,03-11-2023,P0118,S092,C014098,3,9.84,0.2,23.62,14.63,8.99
0RD00047815,06-05-2023,P0136,S082,C048974,1,11.16,0.2,8.93,4.73,4.2
0RD00047816,29-09-2024,P0156,S052,C028658,3,5.48,0,16.44,9.43,7.01
0RD00047817,03-02-2023,P0145,S051,C018657,4,12.49,0.1,44.96,30.67,14.29
0RD00047818,15-02-2024,P0089,S050,C048297,4,8.24,0.1,29.66,15.86,13.8
0RD00047819,10-01-2024,P0090,S098,C026671,3,7.63,0.2,18.31,12.53,5.78
0RD00047820,05-06-2024,P0073,S043,C000815,3,11.78,0.2,28.27,17.23,11.05
0RD00047821,29-01-2024,P0127,S057,C035756,5,3.86,0.15,16.41,9.81,6.6
0RD00047822,30-11-2023,P0007,S073,C038155,3,4.5,0,13.5,6.85,6.65
0RD00047823,26-09-2024,P0123,S039,C011877,5,10.18,0.15,43.27,22.8,20.46
0RD00047824,08-11-2023,P0044,S094,C045150,3,4.91,0,14.73,10.27,4.46
0RD00047825,18-08-2024,P0183,S052,C049166,4,14.94,0,59.76,31.6,28.16
0RD00047826,17-06-2024,P0159,S018,C022870,1,9.14,0.2,7.31,5.03,2.28
0RD00047827,04-11-2024,P0170,S099,C006975,2,5.03,0,10.06,7.03,3.03
0RD00047828,08-04-2023,P0163,S085,C019845,3,13.67,0.1,36.91,21.51,15.4
0RD00047829,05-01-2023,P0052,S041,C018193,3,3.75,0.1,10.12,6.1,4.02
0RD00047830,02-08-2023,P0186,S038,C049892,1,4.32,0.2,3.46,2.33,1.13
0RD00047831,01-02-2023,P0074,S004,C049330,5,4.98,0.15,21.17,11.24,9.92
0RD00047832,23-11-2024,P0130,S038,C018358,1,11.6,0.15,9.86,6.36,3.5
0RD00047833,23-09-2024,P0014,S029,C029541,3,13.06,0,39.18,26.49,12.69
0RD00047834,07-12-2024,P0110,S061,C010077,4,4.3,0,17.2,9.18,8.02
0RD00047835,21-03-2024,P0176,S092,C026243,4,9.98,0.1,35.93,23.69,12.24
0RD00047836,30-01-2023,P0148,S024,C048997,1,7.41,0.2,5.93,3.1,2.83
0RD00047837,11-04-2024,P0114,S095,C016802,1,4.12,0.2,3.3,1.68,1.61
0RD00047838,25-11-2023,P0147,S002,C005406,5,12.65,0,63.25,38.79,24.46
0RD00047839,21-07-2024,P0191,S100,C047127,3,9.96,0.15,25.4,16.55,8.84
0RD00047840,03-01-2023,P0080,S092,C030193,3,13.28,0,39.84,24.3,15.54
0RD00047841,03-08-2023,P0053,S080,C004480,4,7.86,0.1,28.3,19.22,9.08
0RD00047842,12-07-2023,P0176,S066,C010169,3,11.74,0,35.22,19.12,16.1
0RD00047843,21-11-2024,P0176,S034,C049862,1,8.51,0.1,7.66,4.43,3.23
0RD00047844,21-01-2024,P0052,S014,C036632,5,12.9,0,64.5,44.75,19.75
0RD00047845,14-07-2023,P0051,S010,C035499,5,9.45,0.2,37.8,19.85,17.95
0RD00047846,15-04-2024,P0091,S053,C026935,3,4.91,0.2,11.78,7.52,4.26
0RD00047847,05-07-2024,P0192,S041,C039512,1,14.8,0.1,13.32,8.5,4.82
0RD00047848,11-02-2024,P0145,S058,C043244,1,7.51,0,7.51,3.93,3.58
0RD00047849,25-03-2023,P0124,S036,C024277,3,6.84,0,20.52,12.3,8.22
0RD00047850,08-07-2023,P0039,S096,C004141,4,12.47,0.15,42.4,25.39,17.01
0RD00047851,30-06-2024,P0169,S026,C035911,2,7.95,0.15,13.52,7.11,6.41
0RD00047852,28-12-2024,P0109,S020,C037615,2,12.86,0.1,23.15,11.81,11.34
0RD00047853,26-08-2024,P0105,S017,C022744,4,8.84,0,35.36,18.74,16.62
0RD00047854,12-03-2023,P0053,S069,C044063,4,6.23,0,24.92,14.88,10.04
0RD00047855,02-08-2024,P0101,S065,C029354,1,4.95,0.15,4.21,2.63,1.58
0RD00047856,26-09-2024,P0115,S031,C032050,3,3.95,0,11.85,6.07,5.78
0RD00047857,12-04-2023,P0187,S057,C047490,5,13.82,0,69.1,43.24,25.86
0RD00047858,28-05-2024,P0198,S060,C036183,4,13.91,0.15,47.29,28.01,19.29
0RD00047859,31-12-2024,P0143,S008,C028686,3,9.55,0,28.65,15.62,13.03
0RD00047860,11-04-2024,P0012,S041,C007724,2,12.16,0,24.32,14.44,9.88
0RD00047861,25-01-2024,P0119,S038,C014215,5,10.84,0,54.2,27.78,26.42
0RD00047862,17-05-2023,P0001,S070,C032951,5,4.44,0,22.2,15.24,6.96
0RD00047863,20-12-2023,P0183,S060,C002231,5,14.03,0,70.15,38.51,31.64
0RD00047864,30-05-2023,P0189,S080,C010565,5,7,0,35,23.35,11.65
0RD00047865,06-07-2023,P0002,S064,C010168,4,13.91,0.2,44.51,23,21.51
0RD00047866,24-08-2023,P0108,S095,C015931,4,8.66,0,34.64,18.41,16.23
0RD00047867,16-02-2023,P0014,S001,C038293,3,13.95,0,41.85,21.2,20.65
0RD00047868,04-07-2024,P0090,S066,C044513,5,10.1,0.2,40.4,27.63,12.77
0RD00047869,22-07-2023,P0009,S015,C027778,5,14.67,0.2,58.68,31.11,27.57
0RD00047870,13-05-2024,P0032,S079,C028053,4,9.51,0,38.04,21.83,16.21
0RD00047871,17-09-2024,P0104,S065,C022432,3,3.44,0,10.32,5.2,5.12
0RD00047872,10-08-2023,P0197,S084,C015392,4,4.94,0.15,16.8,9.81,6.99
0RD00047873,25-09-2023,P0157,S068,C048420,2,13.82,0.1,24.88,14.51,10.36
0RD00047874,08-05-2024,P0099,S050,C027282,4,11.12,0,44.48,28.88,15.6
0RD00047875,10-12-2024,P0041,S030,C018247,1,14.62,0,14.62,8.59,6.03
0RD00047876,27-07-2024,P0059,S032,C010988,3,3.19,0,9.57,5.18,4.39
0RD00047877,30-06-2023,P0055,S035,C012107,3,8.91,0.1,24.06,12.64,11.42
0RD00047878,03-11-2024,P0031,S057,C026771,2,13.34,0.1,24.01,14,10.01
0RD00047879,10-06-2023,P0117,S029,C028608,1,8.47,0.15,7.2,4.11,3.09
0RD00047880,30-11-2023,P0188,S073,C018587,4,10.96,0.2,35.07,17.56,17.51
0RD00047881,18-02-2023,P0116,S078,C018262,5,8.28,0.2,33.12,21.01,12.11
0RD00047882,11-07-2024,P0106,S079,C031250,4,5.05,0.1,18.18,12.42,5.76
0RD00047883,13-11-2023,P0010,S047,C019486,3,5,0,15,9.28,5.72
0RD00047884,05-03-2023,P0163,S029,C027963,3,13.31,0,39.93,22.41,17.52
0RD00047885,19-04-2023,P0020,S028,C041927,5,12.22,0,61.1,38.3,22.8
0RD00047886,03-12-2024,P0048,S089,C002055,1,3.03,0.15,2.58,1.44,1.14
0RD00047887,17-04-2024,P0097,S001,C023397,5,13.37,0.15,56.82,39.13,17.69
0RD00047888,07-06-2023,P0055,S076,C027146,2,14.7,0.2,23.52,15.2,8.32
0RD00047889,10-08-2023,P0096,S060,C048499,2,11.9,0,23.8,15.72,8.08
0RD00047890,04-10-2024,P0200,S092,C006623,1,12.6,0,12.6,8.08,4.52
0RD00047891,11-08-2024,P0155,S016,C037230,2,6.15,0,12.3,7.93,4.37
0RD00047892,13-01-2024,P0119,S006,C039630,3,8.33,0,24.99,13.01,11.98
0RD00047893,21-05-2023,P0007,S090,C002354,3,12.16,0,36.48,22.23,14.25
0RD00047894,09-02-2024,P0183,S096,C012923,1,12.1,0,12.1,6.15,5.95
0RD00047895,04-05-2023,P0050,S013,C037818,3,8.93,0.1,24.11,12.26,11.85
0RD00047896,22-05-2023,P0064,S005,C040363,1,14.27,0.2,11.42,6.76,4.65
0RD00047897,02-03-2024,P0050,S100,C040870,5,10.1,0.2,40.4,25.19,15.21
0RD00047898,05-07-2023,P0056,S023,C002921,4,9.48,0.15,32.23,21.03,11.2
0RD00047899,09-12-2024,P0107,S049,C043398,5,3.17,0.2,12.68,8.12,4.56
0RD00047900,08-09-2023,P0136,S018,C038232,2,7.45,0,14.9,10.03,4.87
0RD00047901,30-09-2024,P0107,S084,C047563,2,14.92,0,29.84,17.66,12.18
0RD00047902,26-01-2024,P0053,S061,C012785,3,13.66,0.2,32.78,16.87,15.92
0RD00047903,27-11-2024,P0024,S010,C033590,2,3.69,0,7.38,5.03,2.35
0RD00047904,25-04-2024,P0180,S032,C041330,2,9.44,0,18.88,12.73,6.15
0RD00047905,07-04-2024,P0036,S052,C033854,3,14.58,0,43.74,25.54,18.2
0RD00047906,23-07-2024,P0029,S021,C042664,1,5.26,0,5.26,2.68,2.58
0RD00047907,29-12-2024,P0166,S004,C048802,1,14.69,0,14.69,9.19,5.5
0RD00047908,24-01-2024,P0192,S005,C031528,5,5.02,0,25.1,16.01,9.09
0RD00047909,30-12-2023,P0063,S094,C039127,4,4.26,0,17.04,10.63,6.41
0RD00047910,13-11-2024,P0067,S062,C036972,4,8.41,0,33.64,22.67,10.97
0RD00047911,17-06-2023,P0089,S034,C025893,3,12.75,0,38.25,24.75,13.5
0RD00047912,06-04-2023,P0020,S066,C022603,2,5.39,0.2,8.62,5.12,3.51
0RD00047913,27-09-2023,P0061,S075,C039097,5,14.22,0,71.1,41.53,29.57
0RD00047914,15-10-2024,P0057,S046,C023046,5,12.84,0,64.2,35.8,28.4
0RD00047915,15-03-2024,P0101,S070,C009214,1,12.36,0,12.36,7.03,5.33
0RD00047916,06-07-2024,P0130,S093,C001595,5,3.85,0,19.25,13.31,5.94
0RD00047917,01-08-2024,P0068,S061,C038709,4,12.79,0.1,46.04,24.99,21.06
0RD00047918,07-05-2023,P0083,S017,C039546,2,14.43,0,28.86,16.07,12.79
0RD00047919,28-08-2023,P0153,S072,C037728,2,5.15,0.2,8.24,4.86,3.38
0RD00047920,14-12-2024,P0164,S065,C023246,4,9.07,0.2,29.02,15.52,13.5
0RD00047921,23-02-2023,P0105,S043,C049639,2,13.19,0.2,21.1,12.21,8.89
0RD00047922,16-04-2023,P0132,S060,C048886,5,11.3,0,56.5,34.12,22.38
0RD00047923,22-07-2024,P0146,S052,C029329,3,3.24,0.1,8.75,5.43,3.31
0RD00047924,30-11-2023,P0100,S031,C035111,1,12.4,0,12.4,7.95,4.45
0RD00047925,23-11-2024,P0097,S026,C016427,4,6.91,0,27.64,14.4,13.24
0RD00047926,04-01-2024,P0044,S046,C006198,4,6.1,0.15,20.74,12.14,8.6
0RD00047927,28-01-2024,P0005,S035,C036527,1,11.08,0,11.08,6.67,4.41
0RD00047928,27-02-2024,P0102,S059,C003358,4,6.86,0,27.44,15.7,11.74
0RD00047929,10-09-2024,P0001,S046,C001656,5,4.31,0.15,18.32,10.44,7.88
0RD00047930,17-10-2024,P0170,S033,C009361,1,8.27,0.15,7.03,3.86,3.17
0RD00047931,09-06-2024,P0148,S029,C041768,4,5.38,0,21.52,12.56,8.96
0RD00047932,08-04-2024,P0165,S030,C049388,4,4.35,0,17.4,10.11,7.29
0RD00047933,10-01-2024,P0123,S099,C045530,3,10.95,0,32.85,20.7,12.15
0RD00047934,26-04-2023,P0199,S044,C010719,3,8.82,0.15,22.49,12.55,9.94
0RD00047935,08-01-2024,P0132,S035,C041614,1,9.08,0.15,7.72,3.91,3.81
0RD00047936,22-08-2023,P0161,S049,C035981,2,12.8,0.2,20.48,10.38,10.1
0RD00047937,23-11-2023,P0089,S048,C037205,2,6.09,0.1,10.96,7.67,3.29
0RD00047938,14-12-2023,P0134,S062,C021025,2,8.16,0.15,13.87,8.56,5.31
0RD00047939,30-09-2024,P0181,S099,C009275,5,12.95,0.2,51.8,27.38,24.42
0RD00047940,31-01-2023,P0154,S002,C009429,1,9.56,0.15,8.13,4.06,4.06
0RD00047941,08-11-2023,P0085,S007,C032599,3,4.29,0,12.87,6.77,6.1
0RD00047942,31-03-2024,P0021,S043,C037262,5,14.67,0.15,62.35,35.32,27.03
0RD00047943,05-12-2024,P0099,S011,C048484,1,9.04,0,9.04,6.01,3.03
0RD00047944,27-05-2023,P0005,S028,C023153,3,4.62,0.15,11.78,6.01,5.77
0RD00047945,21-09-2023,P0040,S052,C001957,2,9.82,0,19.64,11.53,8.11
0RD00047946,24-05-2024,P0093,S011,C019422,4,11.31,0,45.24,23.05,22.19
0RD00047947,19-01-2024,P0008,S070,C024019,3,5.81,0,17.43,8.89,8.54
0RD00047948,18-05-2024,P0174,S020,C030737,3,13.49,0.15,34.4,20.57,13.82
0RD00047949,03-01-2024,P0002,S012,C040853,1,7.46,0,7.46,4.56,2.9
0RD00047950,19-08-2023,P0018,S058,C048217,5,4.73,0.15,20.1,10.4,9.7
0RD00047951,16-08-2023,P0166,S005,C046444,3,9.93,0,29.79,19.15,10.64
0RD00047952,25-05-2023,P0142,S070,C025840,5,8.98,0,44.9,23.27,21.63
0RD00047953,28-06-2024,P0159,S002,C030218,2,10.41,0.2,16.66,11.13,5.53
0RD00047954,23-03-2024,P0182,S057,C019686,4,7.64,0.15,25.98,14.75,11.22
0RD00047955,02-02-2023,P0164,S095,C015555,2,4.7,0,9.4,6.06,3.34
0RD00047956,04-08-2024,P0180,S069,C048397,5,14.37,0,71.85,41.33,30.52
0RD00047957,17-12-2023,P0183,S085,C018841,1,13.69,0,13.69,8.31,5.38
0RD00047958,16-02-2023,P0179,S060,C030350,4,3.2,0.2,10.24,6.6,3.64
0RD00047959,24-06-2024,P0138,S049,C012524,2,4.87,0,9.74,6.75,2.99
0RD00047960,01-02-2024,P0177,S084,C007353,5,4,0,20,12.51,7.49
0RD00047961,19-09-2024,P0094,S033,C015724,2,13.2,0.15,22.44,11.82,10.62
0RD00047962,22-12-2024,P0186,S012,C002939,2,3.74,0,7.48,5.14,2.34
0RD00047963,11-03-2024,P0118,S043,C045773,4,14.48,0.15,49.23,29.4,19.84
0RD00047964,03-07-2024,P0141,S031,C025852,5,11.43,0,57.15,31.67,25.48
0RD00047965,24-07-2023,P0170,S018,C003154,4,9.29,0,37.16,25.56,11.6
0RD00047966,31-03-2024,P0090,S038,C014889,3,11.42,0,34.26,23.71,10.55
0RD00047967,29-01-2024,P0024,S069,C018801,3,4.52,0.15,11.53,7.1,4.43
0RD00047968,08-09-2023,P0006,S011,C040143,4,13.75,0,55,29.85,25.15
0RD00047969,17-02-2023,P0014,S042,C034490,3,6.7,0.2,16.08,10.12,5.96
0RD00047970,14-01-2024,P0049,S037,C035211,3,7.5,0,22.5,14.05,8.45
0RD00047971,21-08-2024,P0064,S035,C011152,4,5,0.15,17,9.59,7.41
0RD00047972,17-04-2023,P0077,S065,C020801,5,14.35,0,71.75,40.59,31.16
0RD00047973,12-06-2023,P0017,S052,C045579,5,13.17,0,65.85,45.89,19.96
0RD00047974,09-12-2023,P0082,S041,C023363,1,14.79,0,14.79,9.74,5.05
0RD00047975,16-04-2023,P0187,S013,C034219,2,9.67,0,19.34,12.56,6.78
0RD00047976,06-08-2023,P0147,S066,C026378,1,12.35,0,12.35,8.6,3.75
0RD00047977,15-10-2023,P0175,S041,C014046,5,6.29,0,31.45,18.82,12.63
0RD00047978,01-01-2023,P0189,S081,C024464,5,8.17,0,40.85,23.81,17.04
0RD00047979,01-05-2024,P0105,S050,C046704,1,12.14,0,12.14,8.36,3.78
0RD00047980,14-09-2023,P0028,S024,C011622,3,6.95,0.15,17.72,10.14,7.59
0RD00047981,19-09-2024,P0097,S034,C003375,5,6.99,0.15,29.71,20.24,9.47
0RD00047982,07-05-2023,P0008,S046,C036594,3,12.66,0,37.98,21.05,16.93
0RD00047983,20-05-2023,P0034,S094,C030599,5,12.07,0,60.35,38.12,22.23
0RD00047984,08-06-2024,P0168,S094,C023414,2,11.74,0,23.48,14.99,8.49
0RD00047985,14-10-2023,P0008,S099,C039023,3,13.83,0.2,33.19,22.79,10.4
0RD00047986,31-05-2024,P0200,S080,C028321,3,14.63,0,43.89,26.21,17.68
0RD00047987,14-08-2024,P0059,S057,C023859,3,9.52,0,28.56,17.97,10.59
0RD00047988,29-07-2023,P0086,S048,C016005,2,8.11,0,16.22,8.61,7.61
0RD00047989,20-05-2023,P0162,S031,C031526,2,7.98,0.1,14.36,9.91,4.46
0RD00047990,13-08-2024,P0164,S100,C011715,1,8.47,0,8.47,4.75,3.72
0RD00047991,15-01-2024,P0026,S058,C013612,4,8.62,0,34.48,21.89,12.59
0RD00047992,27-01-2023,P0019,S054,C006986,4,3.13,0.1,11.27,7.06,4.21
0RD00047993,29-10-2024,P0052,S062,C037317,2,4.37,0,8.74,5.96,2.78
0RD00047994,11-09-2023,P0033,S028,C033306,2,4.08,0,8.16,4.97,3.19
0RD00047995,05-06-2024,P0194,S023,C025772,4,11.72,0,46.88,23.95,22.93
0RD00047996,26-09-2024,P0093,S037,C034219,4,13.76,0.15,46.78,32.53,14.26
0RD00047997,11-12-2024,P0175,S081,C014783,3,9.68,0,29.04,19.23,9.81
0RD00047998,08-09-2024,P0180,S094,C016897,2,6.69,0,13.38,9.2,4.18
0RD00047999,18-06-2024,P0057,S077,C027122,3,6.23,0,18.69,12.71,5.98
0RD00048000,29-12-2023,P0074,S040,C009648,5,6.05,0,30.25,17.16,13.09
0RD00048001,04-04-2024,P0031,S061,C008793,4,6.8,0,27.2,14.32,12.88
0RD00048002,29-01-2023,P0035,S033,C048994,1,6.64,0,6.64,4.36,2.28
0RD00048003,19-02-2023,P0137,S005,C014026,3,7.31,0.15,18.64,12.89,5.75
0RD00048004,23-01-2024,P0158,S010,C022417,4,10.78,0.1,38.81,24.18,14.63
0RD00048005,16-05-2024,P0078,S074,C008327,5,7.59,0,37.95,24.19,13.76
0RD00048006,29-02-2024,P0176,S068,C033227,3,6.83,0,20.49,13.97,6.52
0RD00048007,03-11-2023,P0191,S005,C037697,3,6.74,0,20.22,12.98,7.24
0RD00048008,09-09-2024,P0103,S026,C019927,4,4.14,0,16.56,11.06,5.5
0RD00048009,11-10-2024,P0153,S089,C041390,4,3.47,0,13.88,7.62,6.26
0RD00048010,25-04-2024,P0182,S021,C000981,1,11.19,0,11.19,7.29,3.9
0RD00048011,28-09-2023,P0022,S063,C019552,3,6.61,0,19.83,10.58,9.25
0RD00048012,10-06-2023,P0073,S049,C011309,1,14.26,0,14.26,8.48,5.78
0RD00048013,06-06-2024,P0004,S048,C049957,5,12.91,0.15,54.87,30.87,24
0RD00048014,17-04-2023,P0155,S061,C021043,2,6.5,0,13,8.7,4.3
0RD00048015,29-11-2024,P0079,S036,C022130,1,9.96,0.15,8.47,4.73,3.74
0RD00048016,01-09-2023,P0139,S035,C003819,1,12.24,0,12.24,8.52,3.72
0RD00048017,08-01-2023,P0199,S020,C031514,4,5.12,0,20.48,11.38,9.1
0RD00048018,05-04-2024,P0155,S095,C043310,1,8.81,0,8.81,6.04,2.77
0RD00048019,10-05-2024,P0157,S003,C032235,2,14.79,0.2,23.66,16.52,7.14
0RD00048020,18-04-2023,P0009,S005,C007911,5,14.47,0.1,65.12,37.86,27.26
0RD00048021,11-06-2023,P0090,S072,C032281,5,10.16,0,50.8,34.91,15.89
0RD00048022,30-11-2024,P0003,S093,C034589,3,3.42,0,10.26,6.83,3.43
0RD00048023,14-08-2024,P0170,S078,C003920,1,3.92,0,3.92,2.05,1.87
0RD00048024,21-08-2024,P0168,S080,C018193,3,9.21,0,27.63,18.96,8.67
0RD00048025,16-09-2024,P0018,S023,C029354,4,3.15,0.2,10.08,6.56,3.52
0RD00048026,13-02-2024,P0060,S080,C036583,3,4.31,0.1,11.64,7.47,4.16
0RD00048027,28-02-2023,P0153,S005,C020723,3,12.33,0,36.99,24.71,12.28
0RD00048028,05-07-2023,P0107,S091,C045188,5,3.21,0,16.05,8.57,7.48
0RD00048029,04-02-2024,P0031,S082,C000936,5,8.72,0,43.6,25.32,18.28
0RD00048030,16-05-2024,P0028,S028,C013827,3,3.17,0,9.51,5.15,4.36
0RD00048031,28-03-2023,P0139,S021,C005132,1,10.76,0,10.76,6.28,4.48
0RD00048032,17-10-2023,P0005,S019,C011493,2,14.11,0.15,23.99,15.34,8.65
0RD00048033,07-11-2024,P0191,S079,C009013,3,10.2,0,30.6,21.13,9.47
0RD00048034,02-09-2024,P0034,S038,C030225,2,14.71,0.2,23.54,12.62,10.92
0RD00048035,02-12-2024,P0061,S068,C017167,1,10.68,0,10.68,6.84,3.84
0RD00048036,30-08-2024,P0091,S002,C018187,4,10.37,0,41.48,22.08,19.4
0RD00048037,01-08-2024,P0178,S100,C002707,5,14.25,0,71.25,48.03,23.22
0RD00048038,13-09-2023,P0081,S065,C036538,2,11.61,0.2,18.58,9.34,9.23
0RD00048039,03-12-2023,P0089,S053,C035377,2,6.76,0,13.52,6.91,6.61
0RD00048040,18-03-2023,P0148,S022,C044610,5,14.35,0.1,64.58,41,23.58
0RD00048041,19-11-2024,P0012,S046,C013099,2,12.17,0,24.34,13.85,10.49
0RD00048042,12-04-2023,P0091,S037,C036823,4,10.37,0.15,35.26,22.28,12.97
0RD00048043,31-05-2024,P0194,S017,C046742,2,13.02,0,26.04,14.01,12.03
0RD00048044,25-05-2024,P0125,S026,C022186,2,10.22,0,20.44,13.7,6.74
0RD00048045,16-07-2023,P0136,S020,C027213,3,11.99,0,35.97,24.5,11.47
0RD00048046,28-08-2024,P0114,S040,C023526,1,12.34,0,12.34,7.7,4.64
0RD00048047,07-03-2024,P0158,S090,C043092,3,9.2,0.1,24.84,16.87,7.97
0RD00048048,11-09-2023,P0197,S036,C004660,3,6.48,0.15,16.52,8.61,7.92
0RD00048049,11-11-2023,P0127,S027,C022775,3,9.11,0,27.33,15.74,11.59
0RD00048050,13-07-2023,P0143,S049,C034198,5,5.28,0,26.4,15.39,11.01
0RD00048051,15-08-2024,P0197,S084,C032649,5,9.93,0.15,42.2,29.32,12.89
0RD00048052,14-08-2024,P0169,S042,C017992,3,10.64,0,31.92,16.31,15.61
0RD00048053,17-05-2024,P0083,S060,C015534,3,7.42,0.15,18.92,10.65,8.27
0RD00048054,19-08-2023,P0129,S015,C043218,5,13.35,0,66.75,43.09,23.66
0RD00048055,18-05-2023,P0109,S078,C039848,4,11.75,0,47,29.39,17.61
0RD00048056,02-04-2024,P0042,S079,C039025,1,14.03,0.1,12.63,8.11,4.52
0RD00048057,30-05-2023,P0162,S026,C033554,1,6.49,0.1,5.84,3.45,2.39
0RD00048058,19-10-2024,P0128,S096,C004087,5,8.08,0.1,36.36,18.51,17.85
0RD00048059,22-05-2024,P0103,S072,C046112,2,6.06,0.2,9.7,5.75,3.95
0RD00048060,02-09-2023,P0078,S056,C007629,2,12.76,0,25.52,16.65,8.87
0RD00048061,27-12-2023,P0188,S048,C021774,3,11.99,0,35.97,21.61,14.36
0RD00048062,13-10-2023,P0069,S047,C022632,1,3.83,0,3.83,2.57,1.26
0RD00048063,13-06-2023,P0026,S038,C000459,1,12.23,0.1,11.01,5.83,5.18
0RD00048064,15-01-2023,P0168,S053,C027258,3,5.15,0.15,13.13,9.03,4.1
0RD00048065,16-12-2024,P0108,S064,C019122,5,13.76,0.1,61.92,33.17,28.75
0RD00048066,11-01-2024,P0188,S056,C018868,4,7.27,0,29.08,16.77,12.31
0RD00048067,09-01-2024,P0074,S073,C040516,5,14.5,0.2,58,39.12,18.88
0RD00048068,02-11-2023,P0013,S006,C018739,4,9.47,0.2,30.3,18.16,12.14
0RD00048069,15-09-2023,P0190,S085,C036238,2,14.62,0,29.24,19.49,9.75
0RD00048070,11-06-2024,P0178,S047,C029437,3,10.73,0,32.19,16.31,15.88
0RD00048071,19-03-2023,P0034,S093,C043353,3,9.03,0,27.09,13.79,13.3
0RD00048072,03-11-2023,P0036,S070,C000188,1,5.31,0.2,4.25,2.5,1.75
0RD00048073,14-03-2024,P0143,S076,C018019,1,8.2,0,8.2,4.7,3.5
0RD00048074,04-06-2023,P0011,S026,C001150,1,12.92,0,12.92,8.2,4.72
0RD00048075,14-05-2024,P0115,S006,C047187,1,5.43,0,5.43,3.77,1.66
0RD00048076,06-02-2023,P0161,S093,C010003,3,5.77,0,17.31,11.83,5.48
0RD00048077,10-03-2023,P0113,S009,C038234,1,8.33,0,8.33,5.07,3.26
0RD00048078,29-12-2024,P0038,S036,C042967,1,9.51,0,9.51,6.64,2.87
0RD00048079,17-05-2024,P0121,S039,C013735,2,13.84,0,27.68,18.99,8.69
0RD00048080,03-08-2024,P0099,S074,C040423,5,11.36,0,56.8,32.2,24.6
0RD00048081,20-06-2024,P0021,S027,C023049,2,7.4,0,14.8,8.73,6.07
0RD00048082,21-08-2024,P0054,S017,C032139,5,7.86,0,39.3,22.28,17.02
0RD00048083,09-08-2024,P0020,S081,C041693,4,11.7,0,46.8,30.57,16.23
0RD00048084,06-05-2023,P0018,S088,C034515,3,3.49,0.2,8.38,4.67,3.7
0RD00048085,19-12-2024,P0188,S004,C026675,2,11.39,0,22.78,14.14,8.64
0RD00048086,05-07-2023,P0002,S047,C007822,5,3.66,0,18.3,11.28,7.02
0RD00048087,29-09-2023,P0104,S014,C036415,5,13.09,0,65.45,36.47,28.98
0RD00048088,30-05-2024,P0152,S034,C039979,1,13.85,0.2,11.08,5.97,5.11
0RD00048089,18-01-2024,P0158,S051,C033418,3,14.85,0,44.55,24.75,19.8
0RD00048090,28-02-2023,P0009,S096,C029977,4,6.86,0,27.44,17.58,9.86
0RD00048091,30-04-2024,P0116,S023,C032557,5,6.06,0.2,24.24,13.92,10.32
0RD00048092,03-11-2024,P0065,S037,C043956,4,4.87,0,19.48,9.9,9.58
0RD00048093,05-09-2023,P0087,S072,C007109,4,12.94,0,51.76,35.28,16.48
0RD00048094,01-11-2023,P0191,S081,C030305,4,9.85,0.15,33.49,23.07,10.42
0RD00048095,05-06-2024,P0068,S057,C045609,3,14.65,0,43.95,23.75,20.2
0RD00048096,02-05-2023,P0001,S054,C027226,3,4.34,0,13.02,8.04,4.98
